customer_id,first_name,last_name,age,gender,email,phone_number,signup_date,loyalty_tier,city,state,country,acquisition_channel,marketing_opt_in
808680,Isabella,Carter,48,Non-binary,isabella.carter682@outlook.com,(794) 212-7539,2024-04-12,Gold,San Antonio,TX,USA,Paid Social,False
809484,Nancy,Mitchell,39,Female,nancy.mitchell560@icloud.com,(509) 246-8605,2024-11-08,Silver,Seattle,WA,USA,Organic Search,False
813035,Chen,Garcia,71,Female,chen.garcia586@outlook.com,(700) 944-9758,2025-01-12,Bronze,New York,NY,USA,Referral,True
813189,Rebecca,Miller,78,Female,rebecca.miller606@outlook.com,(243) 442-5893,2024-08-22,Silver,Austin,TX,USA,Paid Social,True
813547,Wei,Campbell,36,Male,wei.campbell722@yahoo.com,(566) 506-2134,2025-10-10,Silver,Philadelphia,PA,USA,Paid Social,True
814732,Sarah,Hall,63,Female,sarah.hall23@yahoo.com,(422) 649-1339,2024-06-24,Bronze,Houston,TX,USA,Email Campaign,False
815357,Aaliyah,Rivera,35,Female,aaliyah.rivera116@icloud.com,(500) 510-2946,2023-10-16,Bronze,Charlotte,NC,USA,Direct,True
815371,Kimberly,Allen,29,Female,kimberly.allen295@gmail.com,(893) 601-7211,2025-02-26,Bronze,Austin,TX,USA,Paid Social,False
815497,Ronald,Lee,66,Male,ronald.lee490@hotmail.com,(853) 340-4073,2025-05-27,Silver,Houston,TX,USA,Influencer,True
816444,Patricia,Nguyen,33,Female,patricia.nguyen915@gmail.com,(456) 922-5480,2025-10-14,Gold,Chicago,IL,USA,Direct,True
816723,Elizabeth,Mitchell,34,Female,elizabeth.mitchell656@icloud.com,(862) 776-2462,2024-09-29,Gold,Chicago,IL,USA,Referral,False
819092,Paul,White,42,Male,paul.white637@hotmail.com,(402) 675-5079,2025-06-09,Bronze,Los Angeles,CA,USA,Paid Social,False
820298,Fatima,Miller,78,Female,fatima.miller464@icloud.com,(778) 872-7641,2024-03-02,Bronze,Los Angeles,CA,USA,Paid Social,False
820543,William,Chen,55,Male,william.chen827@yahoo.com,(837) 792-4024,2025-02-01,Bronze,Charlotte,NC,USA,Paid Social,False
820754,Emma,Thompson,38,Female,emma.thompson80@icloud.com,(850) 861-5377,2024-07-14,Bronze,Houston,TX,USA,Direct,True
821214,Steven,Scott,65,Male,steven.scott149@hotmail.com,(490) 989-4057,2024-01-06,Bronze,Denver,CO,USA,Direct,True
821498,Olivia,Jones,39,Female,olivia.jones339@gmail.com,(954) 778-3268,2025-01-29,Silver,Los Angeles,CA,USA,Direct,False
822429,Hiroshi,Perez,63,Male,hiroshi.perez295@outlook.com,(902) 376-9716,2024-06-28,Bronze,New York,NY,USA,Email Campaign,True
823251,Yuki,Miller,36,Female,yuki.miller219@hotmail.com,(406) 399-7429,2024-03-30,Silver,San Francisco,CA,USA,Email Campaign,True
823499,Edward,Chen,36,Male,edward.chen904@yahoo.com,(249) 336-7940,2023-08-18,Gold,San Francisco,CA,USA,Paid Social,False
823556,Wei,Lewis,46,Male,wei.lewis436@yahoo.com,(966) 206-7997,2025-02-12,Bronze,Dallas,TX,USA,Paid Social,True
823673,Patricia,Davis,33,Female,patricia.davis777@yahoo.com,(350) 909-7833,2024-10-06,Bronze,Austin,TX,USA,Organic Search,True
823686,Susan,Singh,35,Female,susan.singh540@gmail.com,(231) 608-4799,2023-08-07,Platinum,Houston,TX,USA,Influencer,True
826264,Hiroshi,Torres,41,Male,hiroshi.torres704@hotmail.com,(218) 637-9997,2024-03-11,Gold,London,England,UK,Email Campaign,True
826888,Joseph,Nguyen,36,Male,joseph.nguyen549@icloud.com,,2024-05-04,Bronze,Philadelphia,PA,USA,Referral,False
827168,Jeffrey,Davis,35,Male,jeffrey.davis541@hotmail.com,(658) 295-5368,2024-04-22,Silver,Atlanta,GA,USA,Email Campaign,True
827382,Liam,Walker,34,Male,liam.walker681@icloud.com,(907) 310-7035,2025-09-28,Bronze,San Antonio,TX,USA,Referral,True
831901,Paul,Mitchell,61,Male,paul.mitchell414@icloud.com,(897) 531-4661,2024-04-12,Silver,San Antonio,TX,USA,Direct,False
831938,William,Brown,54,Male,william.brown739@icloud.com,(689) 854-5409,2024-08-16,Bronze,Vancouver,BC,Canada,Organic Search,True
834514,Ava,Sanchez,51,Female,ava.sanchez639@gmail.com,(870) 775-5364,2024-10-17,Gold,Chicago,IL,USA,Direct,False
835190,John,Singh,62,Male,john.singh465@yahoo.com,(964) 914-6223,2025-04-28,Bronze,New York,NY,USA,Affiliate,False
837709,Margaret,Gonzalez,50,Female,margaret.gonzalez944@hotmail.com,(589) 391-3381,2025-04-14,Silver,London,England,UK,Referral,True
837858,Chen,Johnson,46,Female,chen.johnson293@icloud.com,(989) 685-7794,2025-07-28,Bronze,Austin,TX,USA,Organic Search,True
838806,Matthew,Campbell,35,Male,matthew.campbell870@gmail.com,(741) 967-4371,2025-02-08,Silver,Chicago,IL,USA,Affiliate,False
839684,Jeffrey,Taylor,45,Male,jeffrey.taylor862@gmail.com,(298) 777-1434,2024-01-19,Silver,London,England,UK,Influencer,True
841804,Jason,Ramirez,72,Male,jason.ramirez756@gmail.com,(753) 462-9287,2025-07-15,Bronze,Toronto,ON,Canada,Affiliate,False
842688,Nicholas,Lewis,52,Male,nicholas.lewis195@gmail.com,(501) 813-1543,2023-11-23,Platinum,Houston,TX,USA,Paid Social,False
842889,Eric,Hernandez,35,Male,eric.hernandez216@icloud.com,(963) 716-4875,2025-09-13,Bronze,Dallas,TX,USA,Direct,False
843085,Anthony,Baker,48,Male,anthony.baker976@icloud.com,(733) 298-3553,2025-02-15,Bronze,Manchester,England,UK,Organic Search,False
843122,Joseph,Allen,33,,joseph.allen346@outlook.com,(385) 812-5463,2024-09-18,Bronze,Los Angeles,CA,USA,Influencer,False
844071,Ingrid,White,27,Female,ingrid.white922@hotmail.com,,2024-04-01,Silver,Philadelphia,PA,USA,Email Campaign,False
845025,Mark,Green,36,Male,mark.green337@outlook.com,(916) 950-6599,2023-11-26,Silver,Columbus,OH,USA,Organic Search,True
846055,Aaliyah,Baker,60,Female,aaliyah.baker138@outlook.com,(828) 670-9792,2025-09-17,Bronze,Nashville,TN,USA,Direct,True
846257,Daniel,Rodriguez,40,Male,daniel.rodriguez274@icloud.com,(658) 209-7905,2024-08-14,Gold,New York,NY,USA,Direct,True
847491,Sarah,Green,35,Female,sarah.green776@icloud.com,(628) 968-1134,2024-04-06,Bronze,Phoenix,AZ,USA,Affiliate,True
847515,Mateo,Martin,52,Male,mateo.martin237@yahoo.com,(481) 594-2110,2025-03-11,Bronze,Columbus,OH,USA,Email Campaign,True
848275,Jeffrey,Kim,38,Male,jeffrey.kim162@yahoo.com,(739) 285-7750,2024-09-08,Gold,Boston,MA,USA,Referral,True
848646,Ronald,Baker,78,Male,ronald.baker569@outlook.com,(484) 967-5020,2024-10-12,Gold,Orlando,FL,USA,Direct,False
848713,David,Adams,52,Male,david.adams982@outlook.com,(471) 554-4161,2024-10-27,Bronze,Austin,TX,USA,Direct,True
849763,Noah,Williams,33,Male,noah.williams27@hotmail.com,,2024-02-10,Gold,Charlotte,NC,USA,Affiliate,False
850003,Jennifer,Williams,32,Female,jennifer.williams630@hotmail.com,(454) 864-8985,2024-12-23,Silver,Columbus,OH,USA,Direct,True
853052,Fatima,King,51,Female,fatima.king186@yahoo.com,(347) 450-3387,2023-09-29,Bronze,London,England,UK,Affiliate,False
853073,Ava,Moore,68,Female,ava.moore555@hotmail.com,(891) 202-1155,2024-09-26,Bronze,Houston,TX,USA,Referral,True
854070,Kimberly,Lewis,78,Female,kimberly.lewis74@hotmail.com,(346) 667-4869,2025-06-27,Platinum,Seattle,WA,USA,Referral,True
854948,William,Perez,50,Male,william.perez724@gmail.com,(579) 626-5091,2023-06-01,Silver,Vancouver,BC,Canada,Paid Social,False
856071,Emily,Hill,49,Female,emily.hill585@icloud.com,(690) 846-1196,2024-02-29,Platinum,Denver,CO,USA,Direct,True
856258,Daniel,Gonzalez,,Male,daniel.gonzalez460@yahoo.com,(232) 553-9698,2025-10-08,Bronze,Austin,TX,USA,Direct,True
856360,Mark,Hill,54,Male,mark.hill13@icloud.com,(927) 917-3841,2023-08-15,Gold,San Antonio,TX,USA,Influencer,False
856758,Ava,Nelson,41,Female,ava.nelson940@yahoo.com,(660) 448-7761,2025-05-03,Silver,London,England,UK,Email Campaign,False
858870,Jason,Nguyen,31,Male,jason.nguyen433@hotmail.com,(577) 979-7902,2024-01-01,Gold,Philadelphia,PA,USA,Email Campaign,True
860304,Steven,Thomas,49,Male,steven.thomas645@icloud.com,(657) 628-9990,2023-09-27,Silver,Boston,MA,USA,Direct,False
860537,Priya,Lee,35,,priya.lee746@hotmail.com,(577) 976-8166,2024-08-13,Gold,Denver,CO,USA,Direct,True
861400,Omar,Jones,41,Male,omar.jones742@icloud.com,(937) 895-9732,2024-03-29,Platinum,New York,NY,USA,Direct,True
861511,Deborah,Ramirez,43,Female,deborah.ramirez69@icloud.com,(510) 327-1388,2024-04-18,Gold,Dallas,TX,USA,Influencer,False
861837,Susan,Robinson,36,Female,susan.robinson774@yahoo.com,(399) 967-6866,2024-03-12,Platinum,Boston,MA,USA,Organic Search,True
863406,Raj,Carter,53,Male,raj.carter985@hotmail.com,(700) 798-2518,2023-06-12,Bronze,Columbus,OH,USA,Affiliate,False
864201,Thomas,Wright,74,Male,thomas.wright770@outlook.com,(443) 343-5242,2023-11-20,Platinum,Vancouver,BC,Canada,Organic Search,True
864344,Mei,Lewis,54,Female,mei.lewis6@gmail.com,(844) 216-9076,2025-01-15,Gold,Los Angeles,CA,USA,Email Campaign,False
865292,Liam,Torres,48,Male,liam.torres689@hotmail.com,(393) 792-8829,2025-06-17,Bronze,Philadelphia,PA,USA,Email Campaign,True
865643,Margaret,Taylor,52,Female,margaret.taylor910@outlook.com,(250) 996-6298,2024-08-23,Gold,Manchester,England,UK,Email Campaign,True
865916,Mateo,Miller,53,Male,mateo.miller20@gmail.com,(241) 927-2539,2024-09-16,Silver,Los Angeles,CA,USA,Email Campaign,True
867333,Timothy,Patel,31,Male,timothy.patel701@yahoo.com,(305) 245-1239,2024-02-14,Bronze,Vancouver,BC,Canada,Affiliate,True
868465,Kenneth,Carter,38,Male,kenneth.carter120@gmail.com,(483) 980-9614,2023-07-31,Platinum,Austin,TX,USA,Affiliate,True
868770,Jennifer,Martinez,45,Female,jennifer.martinez647@hotmail.com,(922) 852-4778,2024-11-10,Gold,San Jose,CA,USA,Organic Search,True
868822,Fatima,Garcia,45,Female,fatima.garcia980@icloud.com,(542) 685-4874,2023-08-31,Silver,San Antonio,TX,USA,Affiliate,False
869376,Ava,Thomas,,Female,ava.thomas252@gmail.com,(657) 868-1997,2024-03-11,Silver,Columbus,OH,USA,Affiliate,True
870294,Lisa,Clark,,Female,lisa.clark477@icloud.com,(759) 626-7272,2023-06-03,Platinum,Berlin,Berlin,Germany,Influencer,True
871479,Andrew,White,42,Male,andrew.white500@yahoo.com,(216) 967-8436,2024-03-15,Bronze,Philadelphia,PA,USA,Organic Search,False
871634,Daniel,Chen,,Male,daniel.chen153@gmail.com,(679) 355-3045,2024-07-12,Gold,London,England,UK,Direct,False
871883,Sandra,Perez,44,Female,sandra.perez978@icloud.com,(788) 395-5558,2025-04-16,Bronze,Orlando,FL,USA,Direct,False
874360,Joseph,Campbell,55,Male,joseph.campbell144@icloud.com,(240) 538-6189,2023-10-27,Silver,New York,NY,USA,Organic Search,True
876950,Gary,King,36,,gary.king48@yahoo.com,(372) 264-3306,2023-07-09,Gold,Denver,CO,USA,Direct,True
877386,Sarah,Hernandez,51,Female,sarah.hernandez902@icloud.com,(862) 207-1317,2025-04-12,Bronze,Montreal,QC,Canada,Paid Social,True
880310,Ashley,Nelson,40,Female,ashley.nelson149@gmail.com,(413) 946-5164,2023-08-20,Gold,Mexico City,CDMX,Mexico,Email Campaign,False
880523,David,Harris,45,Male,david.harris758@hotmail.com,,2024-10-10,Gold,Houston,TX,USA,Influencer,False
885352,James,Baker,53,Male,james.baker600@icloud.com,(829) 604-3869,2023-12-15,Platinum,Austin,TX,USA,Paid Social,True
886576,Robert,Johnson,31,Male,robert.johnson490@outlook.com,(638) 484-8821,2024-12-14,Bronze,San Jose,CA,USA,Influencer,True
887116,Paul,Johnson,60,Male,paul.johnson30@outlook.com,(722) 772-5697,2025-03-09,Silver,Seattle,WA,USA,Influencer,True
889948,Jessica,Martin,43,Female,jessica.martin405@hotmail.com,(580) 353-7700,2025-05-26,Silver,Denver,CO,USA,Direct,True
891113,Jacob,Brown,43,Male,jacob.brown782@gmail.com,(485) 584-1307,2024-03-27,Bronze,Chicago,IL,USA,Paid Social,True
893042,Ethan,Jackson,58,Male,ethan.jackson670@outlook.com,(894) 457-4097,2024-05-07,Gold,Dallas,TX,USA,Paid Social,True
895645,Hiroshi,Torres,47,Male,hiroshi.torres131@yahoo.com,(251) 284-8116,2024-09-02,Platinum,Dallas,TX,USA,Organic Search,True
897111,Ingrid,Rivera,36,Female,ingrid.rivera209@icloud.com,(403) 528-7283,2024-11-21,Bronze,San Jose,CA,USA,Email Campaign,True
898243,Hiroshi,Clark,22,Male,hiroshi.clark65@icloud.com,(517) 378-9459,2024-08-21,Silver,Montreal,QC,Canada,Affiliate,True
899817,William,Baker,54,Male,william.baker571@icloud.com,(371) 200-2162,2025-02-24,Silver,Dallas,TX,USA,Organic Search,True
901144,Barbara,Miller,38,Female,barbara.miller784@yahoo.com,,2023-07-29,Silver,Seattle,WA,USA,Paid Social,True
901936,James,Anderson,47,Male,james.anderson670@outlook.com,(642) 833-5359,2025-04-20,Silver,Philadelphia,PA,USA,Referral,True
902174,Linda,Torres,46,Female,linda.torres944@yahoo.com,(446) 915-3938,2025-08-11,Silver,Phoenix,AZ,USA,Affiliate,False
902957,Olivia,Johnson,63,Female,olivia.johnson726@hotmail.com,(614) 365-9286,2024-01-09,Gold,Boston,MA,USA,Organic Search,True
903532,Karen,Mitchell,57,Female,karen.mitchell832@icloud.com,(208) 293-9550,2023-12-12,Gold,Chicago,IL,USA,Organic Search,True
903815,Aaliyah,Taylor,63,Female,aaliyah.taylor52@gmail.com,(919) 845-7879,2024-10-02,Silver,Boston,MA,USA,Paid Social,True
905920,Sofia,Rodriguez,66,Female,sofia.rodriguez531@hotmail.com,(291) 343-6876,2024-10-15,Bronze,Miami,FL,USA,Organic Search,False
907174,Michelle,White,43,Female,michelle.white628@gmail.com,(830) 666-1248,2025-06-21,Bronze,San Antonio,TX,USA,Organic Search,True
907465,Barbara,Gonzalez,55,Female,barbara.gonzalez219@icloud.com,(261) 498-6907,2025-08-03,Bronze,Los Angeles,CA,USA,Paid Social,True
908295,Daniel,Lee,65,Male,daniel.lee170@hotmail.com,(778) 740-1135,2024-12-03,Silver,Minneapolis,MN,USA,Organic Search,True
909819,Elizabeth,Hill,52,,elizabeth.hill985@icloud.com,(385) 756-8227,2024-05-09,Bronze,Las Vegas,NV,USA,Direct,False
911637,Steven,Kim,38,Male,steven.kim549@icloud.com,(918) 721-1993,2023-09-28,Silver,Detroit,MI,USA,Email Campaign,True
912018,Priya,Walker,78,Female,priya.walker401@yahoo.com,(206) 578-2698,2025-05-07,Gold,New York,NY,USA,Organic Search,True
914136,Eric,Walker,38,Male,eric.walker853@yahoo.com,(819) 535-6717,2025-05-09,Bronze,Nashville,TN,USA,Direct,True
914384,Deborah,Lee,49,Female,deborah.lee342@icloud.com,(878) 489-4117,2025-09-28,Bronze,Sydney,NSW,Australia,Paid Social,True
916996,Timothy,Gonzalez,61,Male,timothy.gonzalez781@hotmail.com,(267) 895-4364,2025-08-11,Bronze,Los Angeles,CA,USA,Referral,True
918349,Jason,Hernandez,51,Male,jason.hernandez462@hotmail.com,(825) 958-9782,2024-05-02,Silver,Chicago,IL,USA,Influencer,False
919427,Paul,Young,44,Male,paul.young658@hotmail.com,(631) 685-2592,2023-10-27,Gold,Atlanta,GA,USA,Affiliate,True
922291,Richard,Hill,78,Male,richard.hill183@hotmail.com,(808) 555-1204,2024-06-15,Platinum,Charlotte,NC,USA,Affiliate,True
923308,George,White,,Male,george.white404@yahoo.com,(734) 708-9105,2024-04-24,Silver,Chicago,IL,USA,Organic Search,True
923790,Andrew,Thomas,37,Male,andrew.thomas390@icloud.com,(776) 491-5900,2024-02-20,Bronze,San Francisco,CA,USA,Email Campaign,True
924384,Nancy,Chen,66,Female,nancy.chen378@hotmail.com,(380) 721-2190,2024-03-21,Gold,Houston,TX,USA,Direct,False
925108,Elizabeth,Singh,63,Female,elizabeth.singh562@yahoo.com,(506) 325-4284,2025-04-14,Platinum,London,England,UK,Influencer,True
926416,Noah,Roberts,56,Non-binary,noah.roberts993@hotmail.com,(364) 587-8647,2025-09-23,Bronze,Orlando,FL,USA,Direct,True
926740,James,Young,39,Male,james.young75@icloud.com,(391) 964-9236,2024-02-29,Silver,Miami,FL,USA,Paid Social,False
927842,Jennifer,Perez,,,jennifer.perez704@yahoo.com,,2025-04-03,Silver,Columbus,OH,USA,Organic Search,True
928381,Jeffrey,Moore,42,Male,jeffrey.moore238@yahoo.com,(344) 741-5256,2025-10-07,Bronze,San Antonio,TX,USA,Referral,False
928439,Margaret,Clark,,Female,margaret.clark829@outlook.com,(902) 707-2202,2023-09-30,Bronze,Los Angeles,CA,USA,Organic Search,False
929214,Emily,Harris,52,Female,emily.harris701@hotmail.com,(239) 499-1401,2025-06-01,Platinum,Boston,MA,USA,Paid Social,False
929407,Nicholas,Thompson,78,Male,nicholas.thompson446@icloud.com,(677) 407-9931,2024-02-28,Silver,Sydney,NSW,Australia,Direct,True
930588,Michael,Davis,31,Male,michael.davis419@gmail.com,(810) 350-2647,2025-07-17,Bronze,Chicago,IL,USA,Referral,True
931819,Jeffrey,Hall,55,Male,jeffrey.hall146@hotmail.com,(470) 229-8955,2023-10-17,Gold,Los Angeles,CA,USA,Email Campaign,True
931926,Sofia,Moore,68,Female,sofia.moore718@gmail.com,(215) 783-5323,2025-01-10,Bronze,New York,NY,USA,Paid Social,True
931973,Kevin,Ramirez,53,Male,kevin.ramirez865@outlook.com,(556) 295-4019,2025-02-01,Bronze,Seattle,WA,USA,Organic Search,True
932843,Karen,Brown,78,Female,karen.brown247@yahoo.com,(620) 897-3015,2024-09-11,Gold,Minneapolis,MN,USA,Direct,False
933183,Elizabeth,Thompson,78,Female,elizabeth.thompson65@outlook.com,(859) 631-6898,2025-05-10,Bronze,Nashville,TN,USA,Referral,True
933359,Michael,Jackson,54,Male,michael.jackson673@hotmail.com,(688) 646-8242,2024-02-06,Bronze,Columbus,OH,USA,Influencer,False
934214,Noah,Ramirez,46,Male,noah.ramirez27@yahoo.com,(293) 605-6746,2025-04-23,Bronze,Houston,TX,USA,Paid Social,False
934284,Paul,Young,41,Male,paul.young843@hotmail.com,(229) 760-3733,2025-02-14,Silver,Seattle,WA,USA,Organic Search,False
934886,Fatima,Lopez,43,Female,fatima.lopez590@outlook.com,(702) 420-4875,2025-08-12,Bronze,Nashville,TN,USA,Direct,True
937852,David,Scott,63,Male,david.scott187@hotmail.com,(734) 867-3473,2023-10-19,Gold,Philadelphia,PA,USA,Direct,True
937947,Raj,Walker,52,Male,raj.walker8@hotmail.com,,2025-04-22,Silver,Boston,MA,USA,Influencer,True
939225,Mei,Garcia,70,Female,mei.garcia179@yahoo.com,(621) 526-2570,2023-08-06,Gold,Sydney,NSW,Australia,Email Campaign,True
939425,Amanda,Green,53,Female,amanda.green555@yahoo.com,(745) 884-9401,2024-10-02,Gold,Dallas,TX,USA,Influencer,False
940382,Brian,Sanchez,48,Male,brian.sanchez11@outlook.com,(532) 576-1667,2025-04-01,Bronze,Philadelphia,PA,USA,Referral,False
941827,Charles,Jones,41,Male,charles.jones392@outlook.com,(599) 285-2378,2023-12-30,Gold,Denver,CO,USA,Paid Social,False
942045,Amanda,Baker,41,Female,amanda.baker897@gmail.com,(995) 710-5668,2024-03-21,Bronze,Vancouver,BC,Canada,Affiliate,True
942283,Sofia,Clark,38,Female,sofia.clark696@yahoo.com,(814) 385-4790,2023-09-14,Gold,Chicago,IL,USA,Direct,False
942304,Mary,Patel,50,Female,mary.patel664@hotmail.com,(347) 464-9012,2025-06-07,Gold,San Diego,CA,USA,Direct,True
942551,Kenneth,Walker,62,Male,kenneth.walker243@hotmail.com,(811) 374-9058,2025-03-07,Bronze,London,England,UK,Organic Search,False
943373,Ashley,Jones,38,Female,ashley.jones211@icloud.com,(825) 525-3524,2025-05-29,Silver,Los Angeles,CA,USA,Organic Search,True
943477,Steven,Baker,51,Male,steven.baker404@outlook.com,(765) 246-9440,2025-01-24,Platinum,Charlotte,NC,USA,Paid Social,True
944244,Aaliyah,Nelson,69,Female,aaliyah.nelson270@yahoo.com,(858) 681-4629,2025-09-17,Bronze,Miami,FL,USA,Email Campaign,False
945410,Andrew,Young,,Male,andrew.young557@gmail.com,(279) 276-2391,2024-05-04,Gold,Toronto,ON,Canada,Influencer,False
946473,Steven,Harris,39,Male,steven.harris10@outlook.com,(741) 201-6861,2024-09-23,Silver,Boston,MA,USA,Referral,False
951133,Kenneth,Lee,54,Male,kenneth.lee423@yahoo.com,(879) 733-8971,2024-05-08,Silver,San Francisco,CA,USA,Paid Social,True
951351,Priya,Robinson,37,Female,priya.robinson636@outlook.com,(310) 966-6161,2023-09-14,Gold,Denver,CO,USA,Direct,True
952372,Melissa,Patel,60,Female,melissa.patel590@gmail.com,(539) 429-6867,2025-02-15,Silver,Houston,TX,USA,Referral,False
953016,Susan,Rivera,78,Female,susan.rivera426@icloud.com,(574) 494-7944,2023-11-26,Bronze,Los Angeles,CA,USA,Paid Social,False
953548,Michael,Brown,29,Male,michael.brown496@hotmail.com,(385) 287-5612,2025-02-16,Silver,Miami,FL,USA,Organic Search,True
953629,Fatima,Hall,63,Non-binary,fatima.hall242@gmail.com,(206) 662-2533,2023-07-03,Platinum,Melbourne,VIC,Australia,Organic Search,True
953933,Mei,Patel,50,Female,mei.patel554@outlook.com,(914) 689-9166,2025-04-25,Silver,New York,NY,USA,Direct,True
954194,Edward,Baker,40,Male,edward.baker33@outlook.com,(539) 948-3583,2023-12-21,Silver,San Francisco,CA,USA,Referral,True
955861,Nicholas,Mitchell,64,Male,nicholas.mitchell166@icloud.com,(779) 344-1100,2024-05-23,Silver,New York,NY,USA,Paid Social,True
956945,Daniel,Jackson,51,Male,daniel.jackson871@yahoo.com,(657) 519-3777,2025-07-18,Bronze,Los Angeles,CA,USA,Organic Search,False
956979,Ryan,Perez,53,Male,ryan.perez457@hotmail.com,(995) 883-5775,2025-03-10,Silver,Orlando,FL,USA,Organic Search,True
957720,Deborah,Flores,52,Female,deborah.flores192@hotmail.com,(946) 354-5736,2023-12-19,Bronze,Los Angeles,CA,USA,Referral,False
959532,Ashley,Patel,49,Female,ashley.patel739@yahoo.com,,2025-02-05,Gold,Houston,TX,USA,Organic Search,False
962006,Paul,Nelson,70,Male,paul.nelson203@icloud.com,,2024-02-23,Silver,Vancouver,BC,Canada,Paid Social,True
962688,Chen,Garcia,38,Female,chen.garcia30@hotmail.com,(609) 854-8603,2025-04-12,Silver,Miami,FL,USA,Influencer,True
962762,Gary,Baker,48,Male,gary.baker981@hotmail.com,(713) 626-5960,2025-07-11,Silver,Chicago,IL,USA,Organic Search,False
962949,Omar,Harris,50,Male,omar.harris305@icloud.com,(389) 865-2087,2025-09-20,Bronze,Charlotte,NC,USA,Organic Search,False
963639,Andrew,Martin,56,Male,andrew.martin669@icloud.com,(231) 861-6092,2024-12-30,Silver,Miami,FL,USA,Organic Search,True
963727,Emma,Hill,44,Female,emma.hill168@hotmail.com,(966) 719-9645,2023-07-20,Bronze,San Antonio,TX,USA,Paid Social,False
964105,Aaliyah,Sanchez,51,Female,aaliyah.sanchez644@icloud.com,(998) 443-3338,2024-03-18,Bronze,San Diego,CA,USA,Paid Social,False
964927,Nicholas,Thompson,63,Male,nicholas.thompson933@gmail.com,(766) 478-8563,2025-08-11,Bronze,Portland,OR,USA,Organic Search,True
964937,Stephanie,Lewis,56,Female,stephanie.lewis130@yahoo.com,(405) 773-6535,2025-10-17,Silver,Houston,TX,USA,Affiliate,True
965592,Olivia,Lewis,70,Female,olivia.lewis66@outlook.com,(234) 512-9734,2024-09-14,Gold,Houston,TX,USA,Affiliate,True
965874,Wei,Anderson,45,Male,wei.anderson640@icloud.com,(393) 725-8368,2024-11-07,Platinum,Sydney,NSW,Australia,Email Campaign,False
966251,Laura,Nguyen,62,Female,laura.nguyen772@yahoo.com,(604) 387-5073,2024-04-04,Silver,Los Angeles,CA,USA,Organic Search,True
966726,Ava,Nguyen,41,Female,ava.nguyen948@gmail.com,,2025-10-29,Bronze,Los Angeles,CA,USA,Referral,True
969091,Priya,Williams,53,Female,priya.williams282@gmail.com,,2025-06-18,Bronze,Los Angeles,CA,USA,Email Campaign,False
969852,Raj,Mitchell,78,Male,raj.mitchell14@yahoo.com,(332) 330-4360,2024-08-24,Bronze,Phoenix,AZ,USA,Paid Social,True
969906,Sofia,Wright,55,Female,sofia.wright15@yahoo.com,(553) 449-1164,2023-09-02,Platinum,Philadelphia,PA,USA,Referral,False
971241,Isabella,Adams,55,Female,isabella.adams222@yahoo.com,(449) 620-9354,2023-11-01,Gold,Sydney,NSW,Australia,Direct,True
971281,Emily,Roberts,49,,emily.roberts76@yahoo.com,(615) 216-3050,2025-07-29,Bronze,Philadelphia,PA,USA,Referral,False
971490,Kimberly,Smith,56,Female,kimberly.smith422@gmail.com,(771) 353-7095,2024-07-17,Silver,Chicago,IL,USA,Organic Search,False
971809,Mia,Hill,38,Female,mia.hill856@gmail.com,(220) 778-2278,2025-02-26,Bronze,Portland,OR,USA,Direct,True
971812,Betty,Allen,31,Female,betty.allen83@icloud.com,(819) 612-7803,2025-10-28,Bronze,Seattle,WA,USA,Email Campaign,False
972701,Chen,Torres,39,Female,chen.torres597@icloud.com,(812) 202-1158,2024-09-10,Gold,Portland,OR,USA,Organic Search,False
974063,Betty,Clark,50,,betty.clark330@icloud.com,(388) 929-5758,2023-12-29,Gold,London,England,UK,Paid Social,False
974275,Linda,Gonzalez,62,Female,linda.gonzalez957@outlook.com,(712) 938-1835,2025-03-06,Silver,Denver,CO,USA,Referral,True
975263,Mary,Kim,45,Female,mary.kim470@outlook.com,(481) 772-1814,2023-06-20,Platinum,Houston,TX,USA,Paid Social,True
976012,Laura,Martin,62,Female,laura.martin70@gmail.com,(499) 607-5852,2024-01-10,Bronze,San Francisco,CA,USA,Email Campaign,True
976980,Mark,Perez,36,Male,mark.perez743@yahoo.com,(438) 347-4390,2023-11-23,Bronze,Boston,MA,USA,Organic Search,False
977095,Brian,Lopez,45,Male,brian.lopez89@yahoo.com,(704) 947-6946,2023-09-17,Gold,Toronto,ON,Canada,Direct,True
981214,Ashley,Hall,43,Female,ashley.hall396@hotmail.com,(934) 363-4546,2023-09-04,Platinum,Montreal,QC,Canada,Influencer,False
981895,Patricia,Carter,70,Female,patricia.carter824@outlook.com,(828) 990-3168,2025-10-24,Bronze,Los Angeles,CA,USA,Influencer,False
981939,Emma,Green,24,Female,emma.green602@hotmail.com,(778) 440-1345,2025-02-14,Bronze,Berlin,Berlin,Germany,Referral,False
982079,Ava,Anderson,43,Female,ava.anderson779@outlook.com,(433) 235-2375,2025-06-14,Silver,New York,NY,USA,Email Campaign,False
983619,Margaret,Young,46,Female,margaret.young18@yahoo.com,(623) 661-9879,2023-10-29,Bronze,Dallas,TX,USA,Influencer,False
985541,Ashley,Hall,65,Female,ashley.hall801@hotmail.com,(393) 567-7997,2024-03-26,Bronze,Houston,TX,USA,Organic Search,False
987742,Robert,Jackson,36,Male,robert.jackson28@outlook.com,(267) 974-8109,2024-09-10,Gold,Chicago,IL,USA,Influencer,False
